$bgcolor: 1, 1, 1, 1, #FF0000
$bgcolor: 2, 1, 1, 1, #FF0000
$bgcolor: 2, 2, 1, 1, #FF0000
$bgcolor: 3, 2, 1, 1, #FF0000
$bgcolor: 4, 2, 1, 1, #FF0000
$bgcolor: 4, 3, 1, 1, #FF0000
$bgcolor: 5, 3, 1, 1, #FF0000
$bgcolor: 6, 3, 1, 1, #FF0000
$bgcolor: 6, 4, 1, 1, #FF0000
$bgcolor: 7, 4, 1, 1, #FF0000
$bgcolor: 8, 4, 1, 1, #FF0000
$bgcolor: 9, 4, 1, 1, #FF0000
$bgcolor: 9, 3, 1, 1, #FF0000
$bgcolor: 10, 3, 1, 1, #FF0000
$bgcolor: 10, 2, 1, 1, #FF0000
$bgcolor: 11, 2, 1, 1, #FF0000
$bgcolor: 12, 2, 1, 1, #FF0000
$bgcolor: 12, 1, 1, 1, #FF0000
$bgcolor: 13, 1, 1, 1, #FF0000
$bgcolor: 30, 2, 1, 1, #FF0000
$bgcolor: 29, 2, 1, 1, #FF0000
$bgcolor: 29, 3, 1, 1, #FF0000
$bgcolor: 28, 3, 1, 1, #FF0000
$bgcolor: 27, 3, 1, 1, #FF0000
$bgcolor: 27, 4, 1, 1, #FF0000
$bgcolor: 26, 4, 1, 1, #FF0000
$bgcolor: 25, 4, 1, 1, #FF0000
$bgcolor: 24, 4, 1, 1, #FF0000
$bgcolor: 23, 4, 1, 1, #FF0000
$bgcolor: 22, 4, 1, 1, #FF0000
$bgcolor: 21, 3, 1, 1, #FF0000
$bgcolor: 20, 2, 1, 1, #FF0000
$bgcolor: 19, 2, 1, 1, #FF0000
$bgcolor: 18, 1, 1, 1, #FF0000
$bgcolor: 17, 1, 1, 1, #FF0000
$bgcolor: 16, 1, 1, 1, #FF0000
$bgcolor: 15, 1, 1, 1, #FF0000
$bgcolor: 14, 1, 1, 1, #FF0000
$bgcolor: 21, 4, 1, 1, #FF0000
$bgcolor: 20, 3, 1, 1, #FF0000
$bgcolor: 19, 3, 1, 1, #FF0000
$bgcolor: 18, 3, 1, 1, #FF0000
$bgcolor: 18, 2, 1, 1, #FF0000
$bgcolor: 2, 3, 1, 1, #FF0000
$bgcolor: 2, 4, 1, 1, #FF0000
$bgcolor: 2, 5, 1, 1, #FF0000
$bgcolor: 1, 5, 1, 1, #FF0000
$bgcolor: 1, 6, 1, 1, #FF0000
$bgcolor: 1, 7, 1, 1, #FF0000
$bgcolor: 2, 7, 1, 1, #FF0000
$bgcolor: 2, 8, 1, 1, #FF0000
$bgcolor: 2, 9, 1, 1, #FF0000
$bgcolor: 3, 9, 1, 1, #FF0000
$bgcolor: 3, 10, 1, 1, #FF0000
$bgcolor: 4, 10, 1, 1, #FF0000
$bgcolor: 4, 11, 1, 1, #FF0000
$bgcolor: 5, 11, 1, 1, #FF0000
$bgcolor: 6, 11, 1, 1, #FF0000
$bgcolor: 6, 10, 1, 1, #FF0000
$bgcolor: 7, 10, 1, 1, #FF0000
$bgcolor: 7, 9, 1, 1, #FF0000
$bgcolor: 7, 8, 1, 1, #FF0000
$bgcolor: 7, 7, 1, 1, #FF0000
$bgcolor: 8, 7, 1, 1, #FF0000
$bgcolor: 8, 6, 1, 1, #FF0000
$bgcolor: 9, 5, 1, 1, #FF0000
$bgcolor: 10, 4, 1, 1, #FF0000
$bgcolor: 13, 4, 1, 1, #FF0000
$bgcolor: 14, 5, 1, 1, #FF0000
$bgcolor: 15, 6, 1, 1, #FF0000
$bgcolor: 16, 5, 1, 1, #FF0000
$bgcolor: 17, 4, 1, 1, #FF0000
$bgcolor: 20, 4, 1, 1, #FF0000
$bgcolor: 21, 5, 1, 1, #FF0000
$bgcolor: 22, 6, 1, 1, #FF0000
$bgcolor: 22, 7, 1, 1, #FF0000
$bgcolor: 23, 8, 1, 1, #FF0000
$bgcolor: 23, 9, 1, 1, #FF0000
$bgcolor: 23, 10, 1, 1, #FF0000
$bgcolor: 24, 11, 1, 1, #FF0000
$bgcolor: 25, 12, 1, 1, #FF0000
$bgcolor: 26, 12, 1, 1, #FF0000
$bgcolor: 27, 11, 1, 1, #FF0000
$bgcolor: 28, 10, 1, 1, #FF0000
$bgcolor: 28, 9, 1, 1, #FF0000
$bgcolor: 29, 9, 1, 1, #FF0000
$bgcolor: 3, 3, 1, 1, #FF0000
$bgcolor: 3, 4, 1, 1, #FF0000
$bgcolor: 3, 5, 1, 1, #FF0000
$bgcolor: 3, 7, 1, 1, #FF0000
$bgcolor: 3, 6, 1, 1, #FF0000
$bgcolor: 2, 6, 1, 1, #FF0000
$bgcolor: 3, 8, 1, 1, #FF0000
$bgcolor: 4, 8, 1, 1, #FF0000
$bgcolor: 4, 9, 1, 1, #FF0000
$bgcolor: 5, 8, 1, 1, #FF0000
$bgcolor: 5, 9, 1, 1, #FF0000
$bgcolor: 5, 10, 1, 1, #FF0000
$bgcolor: 6, 9, 1, 1, #FF0000
$bgcolor: 6, 8, 1, 1, #FF0000
$bgcolor: 6, 7, 1, 1, #FF0000
$bgcolor: 6, 6, 1, 1, #FF0000
$bgcolor: 7, 6, 1, 1, #FF0000
$bgcolor: 7, 5, 1, 1, #FF0000
$bgcolor: 8, 5, 1, 1, #FF0000
$bgcolor: 6, 5, 1, 1, #FF0000
$bgcolor: 5, 5, 1, 1, #FF0000
$bgcolor: 5, 7, 1, 1, #FF0000
$bgcolor: 5, 6, 1, 1, #FF0000
$bgcolor: 4, 7, 1, 1, #FF0000
$bgcolor: 4, 6, 1, 1, #FF0000
$bgcolor: 4, 5, 1, 1, #FF0000
$bgcolor: 5, 4, 1, 1, #FF0000
$bgcolor: 4, 4, 1, 1, #FF0000
$bgcolor: 11, 3, 1, 1, #FF0000
$bgcolor: 12, 3, 1, 1, #FF0000
$bgcolor: 13, 3, 1, 1, #FF0000
$bgcolor: 14, 3, 1, 1, #FF0000
$bgcolor: 14, 4, 1, 1, #FF0000
$bgcolor: 15, 5, 1, 1, #FF0000
$bgcolor: 15, 4, 1, 1, #FF0000
$bgcolor: 16, 4, 1, 1, #FF0000
$bgcolor: 15, 3, 1, 1, #FF0000
$bgcolor: 16, 3, 1, 1, #FF0000
$bgcolor: 17, 3, 1, 1, #FF0000
$bgcolor: 16, 2, 1, 1, #FF0000
$bgcolor: 15, 2, 1, 1, #FF0000
$bgcolor: 14, 2, 1, 1, #FF0000
$bgcolor: 13, 2, 1, 1, #FF0000
$bgcolor: 17, 2, 1, 1, #FF0000
$bgcolor: 22, 5, 1, 1, #FF0000
$bgcolor: 23, 5, 1, 1, #FF0000
$bgcolor: 25, 5, 1, 1, #FF0000
$bgcolor: 24, 5, 1, 1, #FF0000
$bgcolor: 24, 6, 1, 1, #FF0000
$bgcolor: 23, 6, 1, 1, #FF0000
$bgcolor: 23, 7, 1, 1, #FF0000
$bgcolor: 24, 7, 1, 1, #FF0000
$bgcolor: 24, 8, 1, 1, #FF0000
$bgcolor: 24, 9, 1, 1, #FF0000
$bgcolor: 24, 10, 1, 1, #FF0000
$bgcolor: 25, 11, 1, 1, #FF0000
$bgcolor: 25, 10, 1, 1, #FF0000
$bgcolor: 25, 9, 1, 1, #FF0000
$bgcolor: 25, 8, 1, 1, #FF0000
$bgcolor: 25, 7, 1, 1, #FF0000
$bgcolor: 25, 6, 1, 1, #FF0000
$bgcolor: 26, 5, 1, 1, #FF0000
$bgcolor: 26, 6, 1, 1, #FF0000
$bgcolor: 26, 7, 1, 1, #FF0000
$bgcolor: 26, 8, 1, 1, #FF0000
$bgcolor: 26, 9, 1, 1, #FF0000
$bgcolor: 26, 10, 1, 1, #FF0000
$bgcolor: 26, 11, 1, 1, #FF0000
$bgcolor: 27, 10, 1, 1, #FF0000
$bgcolor: 27, 9, 1, 1, #FF0000
$bgcolor: 27, 8, 1, 1, #FF0000
$bgcolor: 27, 7, 1, 1, #FF0000
$bgcolor: 27, 6, 1, 1, #FF0000
$bgcolor: 27, 5, 1, 1, #FF0000
$bgcolor: 28, 4, 1, 1, #FF0000
$bgcolor: 28, 5, 1, 1, #FF0000
$bgcolor: 28, 6, 1, 1, #FF0000
$bgcolor: 28, 7, 1, 1, #FF0000
$bgcolor: 28, 8, 1, 1, #FF0000
$bgcolor: 29, 4, 1, 1, #FF0000
$bgcolor: 29, 5, 1, 1, #FF0000
$bgcolor: 29, 6, 1, 1, #FF0000
$bgcolor: 30, 6, 1, 1, #FF0000
$bgcolor: 30, 7, 1, 1, #FF0000
$bgcolor: 30, 8, 1, 1, #FF0000
$bgcolor: 29, 8, 1, 1, #FF0000
$bgcolor: 29, 7, 1, 1, #FF0000
$bgcolor: 11, 4, 1, 1, #FFFFFF
$bgcolor: 12, 4, 1, 1, #FFFFFF
$bgcolor: 10, 5, 1, 1, #FFFFFF
$bgcolor: 13, 5, 1, 1, #FFFFFF
$bgcolor: 9, 6, 1, 1, #FFFFFF
$bgcolor: 9, 7, 1, 1, #FFFFFF
$bgcolor: 14, 6, 1, 1, #FFFFFF
$bgcolor: 15, 7, 1, 1, #FFFFFF
$bgcolor: 16, 6, 1, 1, #FFFFFF
$bgcolor: 17, 5, 1, 1, #FFFFFF
$bgcolor: 18, 4, 1, 1, #FFFFFF
$bgcolor: 19, 4, 1, 1, #FFFFFF
$bgcolor: 20, 5, 1, 1, #FFFFFF
$bgcolor: 21, 6, 1, 1, #FFFFFF
$bgcolor: 21, 7, 1, 1, #FFFFFF
$bgcolor: 22, 8, 1, 1, #8B0000
$bgcolor: 8, 8, 1, 1, #8B0000
$bgcolor: 22, 9, 1, 1, #8B0000
$bgcolor: 22, 10, 1, 1, #8B0000
$bgcolor: 8, 9, 1, 1, #8B0000
$bgcolor: 8, 10, 1, 1, #8B0000
$bgcolor: 23, 11, 1, 1, #8B0000
$bgcolor: 24, 12, 1, 1, #8B0000
$bgcolor: 7, 11, 1, 1, #8B0000
$bgcolor: 6, 12, 1, 1, #8B0000
$bgcolor: 25, 13, 1, 1, #8B0000
$bgcolor: 26, 13, 1, 1, #8B0000
$bgcolor: 27, 12, 1, 1, #8B0000
$bgcolor: 28, 11, 1, 1, #8B0000
$bgcolor: 25, 14, 1, 1, #8B0000
$bgcolor: 24, 14, 1, 1, #8B0000
$bgcolor: 24, 13, 1, 1, #8B0000
$bgcolor: 23, 15, 1, 1, #8B0000
$bgcolor: 23, 14, 1, 1, #8B0000
$bgcolor: 23, 13, 1, 1, #8B0000
$bgcolor: 23, 12, 1, 1, #8B0000
$bgcolor: 22, 11, 1, 1, #8B0000
$bgcolor: 22, 12, 1, 1, #8B0000
$bgcolor: 8, 11, 1, 1, #8B0000
$bgcolor: 8, 12, 1, 1, #8B0000
$bgcolor: 7, 12, 1, 1, #8B0000
$bgcolor: 7, 13, 1, 1, #8B0000
$bgcolor: 7, 14, 1, 1, #8B0000
$bgcolor: 7, 15, 1, 1, #8B0000
$bgcolor: 6, 14, 1, 1, #8B0000
$bgcolor: 6, 13, 1, 1, #8B0000
$bgcolor: 5, 14, 1, 1, #8B0000
$bgcolor: 4, 13, 1, 1, #8B0000
$bgcolor: 3, 12, 1, 1, #8B0000
$bgcolor: 3, 11, 1, 1, #8B0000
$bgcolor: 2, 10, 1, 1, #8B0000
$bgcolor: 4, 12, 1, 1, #8B0000
$bgcolor: 5, 12, 1, 1, #8B0000
$bgcolor: 5, 13, 1, 1, #8B0000
$bgcolor: 8, 13, 1, 1, #AAAAAA
$bgcolor: 9, 10, 1, 1, #AAAAAA
$bgcolor: 9, 11, 1, 1, #AAAAAA
$bgcolor: 9, 12, 1, 1, #AAAAAA
$bgcolor: 10, 11, 1, 1, #AAAAAA
$bgcolor: 9, 8, 1, 1, #FFFFFF
$bgcolor: 9, 9, 1, 1, #FFFFFF
$bgcolor: 21, 8, 1, 1, #FFFFFF
$bgcolor: 21, 9, 1, 1, #FFFFFF
$bgcolor: 21, 10, 1, 1, #AAAAAA
$bgcolor: 21, 11, 1, 1, #AAAAAA
$bgcolor: 21, 12, 1, 1, #AAAAAA
$bgcolor: 20, 11, 1, 1, #AAAAAA
$bgcolor: 8, 17, 1, 1, #AAAAAA
$bgcolor: 22, 13, 1, 1, #AAAAAA
$bgcolor: 22, 17, 1, 1, #AAAAAA
$bgcolor: 8, 14, 1, 1, #FFFFFF
$bgcolor: 8, 15, 1, 1, #FFFFFF
$bgcolor: 8, 16, 1, 1, #FFFFFF
$bgcolor: 22, 14, 1, 1, #FFFFFF
$bgcolor: 22, 15, 1, 1, #FFFFFF
$bgcolor: 22, 16, 1, 1, #FFFFFF
$bgcolor: 21, 13, 1, 1, #FFFFFF
$bgcolor: 9, 13, 1, 1, #FFFFFF
$bgcolor: 20, 10, 1, 1, #FFFFFF
$bgcolor: 19, 11, 1, 1, #FFFFFF
$bgcolor: 19, 10, 1, 1, #FFFFFF
$bgcolor: 10, 10, 1, 1, #FFFFFF
$bgcolor: 10, 9, 1, 1, #FFFFFF
$bgcolor: 11, 10, 1, 1, #FFFFFF
$bgcolor: 11, 11, 1, 1, #FFFFFF
$bgcolor: 18, 11, 1, 1, #FFFFFF
$bgcolor: 17, 12, 1, 1, #FFFFFF
$bgcolor: 18, 12, 1, 1, #FFFFFF
$bgcolor: 17, 13, 1, 1, #FFFFFF
$bgcolor: 16, 12, 1, 1, #FFFFFF
$bgcolor: 12, 11, 1, 1, #FFFFFF
$bgcolor: 12, 12, 1, 1, #FFFFFF
$bgcolor: 13, 12, 1, 1, #FFFFFF
$bgcolor: 13, 13, 1, 1, #FFFFFF
$bgcolor: 14, 12, 1, 1, #FFFFFF
$bgcolor: 13, 11, 1, 1, #FFFFFF
